Model,Sample,Attack,Epsilon,MSE_Clean,MSE_Adv,ASR,Degradation
Defensive-Distillation,17,Undermining,2.0,0.029194793437373884,1.0145448169662004,0.9712237518253011,34.750881835917525
Defensive-Distillation,17,Undermining,3.0,0.029194793437373884,1.1270438795814024,0.9740961341733941,38.604276546742426
Defensive-Distillation,18,FGSM,0.1,0.012190108529632171,0.01401253243131955,0.1300567124907459,1.149500219563867
Defensive-Distillation,18,FGSM,0.5,0.012190108529632171,0.023613362538347536,0.48376227613345085,1.937092067798026
Defensive-Distillation,18,FGSM,1.0,0.012190108529632171,0.040574289795263896,0.6995607664079168,3.328460095054478
Defensive-Distillation,18,FGSM,2.0,0.012190108529632171,0.09036262108018041,0.8650978868926824,7.412782327616163
Defensive-Distillation,18,FGSM,3.0,0.012190108529632171,0.1607647185631994,0.9241742302752824,13.188128569356582
Defensive-Distillation,18,BIM,0.1,0.012190108529632171,0.04315548201484535,0.7175304744496004,3.5402049054724487
Defensive-Distillation,18,BIM,0.5,0.012190108529632171,0.09976202503359968,0.8778081286388626,8.183850438336494
Defensive-Distillation,18,BIM,1.0,0.012190108529632171,0.09976202503359968,0.8778081286388626,8.183850438336494
Defensive-Distillation,18,BIM,2.0,0.012190108529632171,0.09976202503359968,0.8778081286388626,8.183850438336494
Defensive-Distillation,18,BIM,3.0,0.012190108529632171,0.09976202503359968,0.8778081286388626,8.183850438336494
Defensive-Distillation,18,PGD,0.1,0.012190108529632171,0.04280374880017334,0.7152093246191837,3.511350919979456
Defensive-Distillation,18,PGD,0.5,0.012190108529632171,0.09526420021802474,0.8720389348597533,7.814877118317114
Defensive-Distillation,18,PGD,1.0,0.012190108529632171,0.1472824306482472,0.9172331114038601,12.082126282159635
Defensive-Distillation,18,PGD,2.0,0.012190108529632171,0.25969498937230756,0.9530599009280228,21.303747111113186
Defensive-Distillation,18,PGD,3.0,0.012190108529632171,0.4791317600450702,0.9745579200834329,39.30496261623748
Defensive-Distillation,18,Channel-Aware,0.1,0.012190108529632171,0.09933462803680054,0.8772823861069263,8.14878947101531
Defensive-Distillation,18,Channel-Aware,0.5,0.012190108529632171,0.09838133791726426,0.8760932836684566,8.07058753235176
Defensive-Distillation,18,Channel-Aware,1.0,0.012190108529632171,0.09890976689382314,0.8767552597437833,8.11393652922692
Defensive-Distillation,18,Channel-Aware,2.0,0.012190108529632171,0.09903543345679923,0.8769116456187402,8.124245425384048
Defensive-Distillation,18,Channel-Aware,3.0,0.012190108529632171,0.0989302575738933,0.8767807864997511,8.115617456022639
Defensive-Distillation,18,Pilot-Contamination,0.1,0.012190108529632171,0.012274782563292005,0.006898210475275785,1.0069461263165955
Defensive-Distillation,18,Pilot-Contamination,0.5,0.012190108529632171,0.017051184517608255,0.28508729015020595,1.3987721664790431
Defensive-Distillation,18,Pilot-Contamination,1.0,0.012190108529632171,0.031705946887821385,0.6155261165117725,2.6009568996657726
Defensive-Distillation,18,Pilot-Contamination,2.0,0.012190108529632171,0.05546177829174466,0.7802070379801248,4.549736219076811
Defensive-Distillation,18,Pilot-Contamination,3.0,0.012190108529632171,0.06901361771998438,0.8233666204966638,5.661444075926272
Defensive-Distillation,18,Undermining,0.1,0.012190108529632171,0.07608838536734189,0.8397901536380304,6.24181361325729
Defensive-Distillation,18,Undermining,0.5,0.012190108529632171,0.30380493897599764,0.9598752127904173,24.92225054744158
Defensive-Distillation,18,Undermining,1.0,0.012190108529632171,0.6268736804798785,0.9805541229290397,51.42478255677958
Defensive-Distillation,18,Undermining,2.0,0.012190108529632171,0.8940199691331235,0.9863648364124884,73.33978749737186
Defensive-Distillation,18,Undermining,3.0,0.012190108529632171,1.306304633303188,0.9906682497949904,107.16103389299397
Defensive-Distillation,19,FGSM,0.1,0.07303622357413118,0.07767849269260194,0.059762605549539445,1.06356118774075
Defensive-Distillation,19,FGSM,0.5,0.07303622357413118,0.09838096443827378,0.2576183411989664,1.3470160370274058
Defensive-Distillation,19,FGSM,1.0,0.07303622357413118,0.1289569330983702,0.4336386433878812,1.7656571874568505
Defensive-Distillation,19,FGSM,2.0,0.07303622357413118,0.205691418384972,0.6449233315245237,2.81629318055029
Defensive-Distillation,19,FGSM,3.0,0.07303622357413118,0.3045608004750975,0.7601916482351017,4.169996551998211
Defensive-Distillation,19,BIM,0.1,0.07303622357413118,0.12960096476530084,0.4364530873177127,1.7744751634612774
Defensive-Distillation,19,BIM,0.5,0.07303622357413118,0.20837444138348177,0.6494952879575138,2.8530286916051097
Defensive-Distillation,19,BIM,1.0,0.07303622357413118,0.20837444138348177,0.6494952879575138,2.8530286916051097
Defensive-Distillation,19,BIM,2.0,0.07303622357413118,0.20837444138348177,0.6494952879575138,2.8530286916051097
Defensive-Distillation,19,BIM,3.0,0.07303622357413118,0.20837444138348177,0.6494952879575138,2.8530286916051097
Defensive-Distillation,19,PGD,0.1,0.07303622357413118,0.12948211928442308,0.4359358344012093,1.7728479506200066
Defensive-Distillation,19,PGD,0.5,0.07303622357413118,0.20033353850899172,0.635426878006984,2.7429339676312092
Defensive-Distillation,19,PGD,1.0,0.07303622357413118,0.23800603842370485,0.6931328967204181,3.2587396606305994
Defensive-Distillation,19,PGD,2.0,0.07303622357413118,0.3700420795787255,0.8026272480760045,5.066555490826216
Defensive-Distillation,19,PGD,3.0,0.07303622357413118,0.5521170274273084,0.8677160457911305,7.559495828353091
Defensive-Distillation,19,Channel-Aware,0.1,0.07303622357413118,0.2097388882372652,0.6517754805131339,2.871710474246822
Defensive-Distillation,19,Channel-Aware,0.5,0.07303622357413118,0.2100702173427521,0.6523247107658067,2.876246978042786
Defensive-Distillation,19,Channel-Aware,1.0,0.07303622357413118,0.2099027496221565,0.6520473233170939,2.873954037466174
Defensive-Distillation,19,Channel-Aware,2.0,0.07303622357413118,0.21016600621106882,0.652483173226496,2.877558503524652
Defensive-Distillation,19,Channel-Aware,3.0,0.07303622357413118,0.21007653066508603,0.6523351592731269,2.8763334190172087
Defensive-Distillation,19,Pilot-Contamination,0.1,0.07303622357413118,0.07365871944423022,0.00845108189221712,1.0085231114046744
Defensive-Distillation,19,Pilot-Contamination,0.5,0.07303622357413118,0.08045781548068205,0.09224202598854793,1.1016152197274824
Defensive-Distillation,19,Pilot-Contamination,1.0,0.07303622357413118,0.09576127167429772,0.23730938095161,1.311147633161794
Defensive-Distillation,19,Pilot-Contamination,2.0,0.07303622357413118,0.1562768591550074,0.5326485061893378,2.139717136338349
Defensive-Distillation,19,Pilot-Contamination,3.0,0.07303622357413118,0.255566216112133,0.714218003125712,3.499170734816749
Defensive-Distillation,19,Undermining,0.1,0.07303622357413118,0.11308230588844784,0.3541321694821192,1.5483043941020609
Defensive-Distillation,19,Undermining,0.5,0.07303622357413118,0.34105512114597075,0.7858521422322468,4.669670807935497
Defensive-Distillation,19,Undermining,1.0,0.07303622357413118,0.5209049202314949,0.8597897221979143,7.132144773377838
Defensive-Distillation,19,Undermining,2.0,0.07303622357413118,1.0669433574187352,0.9315462971241244,14.608413540656251
Defensive-Distillation,19,Undermining,3.0,0.07303622357413118,1.5127664534865275,0.9517200930746436,20.71255028610675
Defensive-Distillation,20,FGSM,0.1,0.03462349543140678,0.038255191100015025,0.09493340809913811,1.104891075362482
Defensive-Distillation,20,FGSM,0.5,0.03462349543140678,0.05547836950836936,0.3759100035161713,1.602333005871072
Defensive-Distillation,20,FGSM,1.0,0.03462349543140678,0.0828570846369643,0.5821299339325233,2.3930883813020536
Defensive-Distillation,20,FGSM,2.0,0.03462349543140678,0.15443980179279257,0.7758123551734408,4.46054911176591
Defensive-Distillation,20,FGSM,3.0,0.03462349543140678,0.24332463016975076,0.8577065732833854,7.027731519823163
Defensive-Distillation,20,BIM,0.1,0.03462349543140678,0.0840691236803546,0.5881544386848694,2.4280946401528243
Defensive-Distillation,20,BIM,0.5,0.03462349543140678,0.15877711741982242,0.7819364906351157,4.585819988463573
Defensive-Distillation,20,BIM,1.0,0.03462349543140678,0.15877711741982242,0.7819364906351157,4.585819988463573
Defensive-Distillation,20,BIM,2.0,0.03462349543140678,0.15877711741982242,0.7819364906351157,4.585819988463573
Defensive-Distillation,20,BIM,3.0,0.03462349543140678,0.15877711741982242,0.7819364906351157,4.585819988463573
Defensive-Distillation,20,PGD,0.1,0.03462349543140678,0.08394955047980052,0.5875678281358075,2.4246411124525094
Defensive-Distillation,20,PGD,0.5,0.03462349543140678,0.1495332607296785,0.7684562266451339,4.318837796892041
Defensive-Distillation,20,PGD,1.0,0.03462349543140678,0.19000983906604457,0.8177805128324319,5.487887248197583
Defensive-Distillation,20,PGD,2.0,0.03462349543140678,0.304321660998395,0.8862273052867262,8.789455172176131
Defensive-Distillation,20,PGD,3.0,0.03462349543140678,0.4528912022492614,0.9235500816543776,13.080458706039433
Defensive-Distillation,20,Channel-Aware,0.1,0.03462349543140678,0.16032685550271794,0.7840443179475953,4.630579711986166
Defensive-Distillation,20,Channel-Aware,0.5,0.03462349543140678,0.16030591451290135,0.7840161073494247,4.629974891775044
Defensive-Distillation,20,Channel-Aware,1.0,0.03462349543140678,0.160222640941285,0.7839038526140956,4.627569774366222
Defensive-Distillation,20,Channel-Aware,2.0,0.03462349543140678,0.15991393581175717,0.7834866907899518,4.618653715323616
Defensive-Distillation,20,Channel-Aware,3.0,0.03462349543140678,0.16009301573316512,0.7837288824072409,4.623825923362597
Defensive-Distillation,20,Pilot-Contamination,0.1,0.03462349543140678,0.03476681767461159,0.0041223860218148655,1.0041394504344237
Defensive-Distillation,20,Pilot-Contamination,0.5,0.03462349543140678,0.04042027212167963,0.1434126092180294,1.1674232083746987
Defensive-Distillation,20,Pilot-Contamination,1.0,0.03462349543140678,0.0498701309738433,0.30572679968362876,1.4403551794082115
Defensive-Distillation,20,Pilot-Contamination,2.0,0.03462349543140678,0.125464233007567,0.7240369258917116,3.6236732150896325
Defensive-Distillation,20,Pilot-Contamination,3.0,0.03462349543140678,0.14357528313728504,0.7588477997407104,4.146758764484787
Defensive-Distillation,20,Undermining,0.1,0.03462349543140678,0.09506289974340754,0.6357833021624415,2.7456182155767124
Defensive-Distillation,20,Undermining,0.5,0.03462349543140678,0.2682544457619043,0.870930394711379,7.747757481428989
Defensive-Distillation,20,Undermining,1.0,0.03462349543140678,0.42807999367384203,0.9191190993667722,12.363858366695496
Defensive-Distillation,20,Undermining,2.0,0.03462349543140678,0.8042010598234568,0.9569467174800695,23.22703267833468
Defensive-Distillation,20,Undermining,3.0,0.03462349543140678,0.9605804301490892,0.963955651869742,27.743600644022557
Defensive-Distillation,21,FGSM,0.1,0.04544976254577209,0.049534183180905716,0.08245660618277995,1.0898667101070163
Defensive-Distillation,21,FGSM,0.5,0.04544976254577209,0.06830015142020751,0.3345583926139705,1.5027614578057031
Defensive-Distillation,21,FGSM,1.0,0.04544976254577209,0.09726656104858622,0.5327298296989322,2.140089531834844
Defensive-Distillation,21,FGSM,2.0,0.04544976254577209,0.17482575620965957,0.7400282227793339,3.8465713882133916
Defensive-Distillation,21,FGSM,3.0,0.04544976254577209,0.2815647322003833,0.8385814793259458,6.195075979039972
Defensive-Distillation,21,BIM,0.1,0.04544976254577209,0.0982059146374697,0.5371993355639387,2.1607574855548983
Defensive-Distillation,21,BIM,0.5,0.04544976254577209,0.1783331825488009,0.745141302946608,3.923742887967852
Defensive-Distillation,21,BIM,1.0,0.04544976254577209,0.1783331825488009,0.745141302946608,3.923742887967852
Defensive-Distillation,21,BIM,2.0,0.04544976254577209,0.1783331825488009,0.745141302946608,3.923742887967852
Defensive-Distillation,21,BIM,3.0,0.04544976254577209,0.1783331825488009,0.745141302946608,3.923742887967852
Defensive-Distillation,21,PGD,0.1,0.04544976254577209,0.09816058776820379,0.5369856316152357,2.1597601894915743
Defensive-Distillation,21,PGD,0.5,0.04544976254577209,0.17541662599331526,0.7409039064090533,3.859571891418675
Defensive-Distillation,21,PGD,1.0,0.04544976254577209,0.20360668180191915,0.7767766649721821,4.479818384020565
Defensive-Distillation,21,PGD,2.0,0.04544976254577209,0.35214601856572947,0.870934895896633,7.748027686857243
Defensive-Distillation,21,PGD,3.0,0.04544976254577209,0.5864041864574865,0.922494136987088,12.902249728299978
Defensive-Distillation,21,Channel-Aware,0.1,0.04544976254577209,0.18127284068983246,0.7492742852552353,3.9884221728831704
Defensive-Distillation,21,Channel-Aware,0.5,0.04544976254577209,0.1810400227195589,0.7489518512921515,3.9832996385236323
Defensive-Distillation,21,Channel-Aware,1.0,0.04544976254577209,0.18150774508607134,0.749598770431423,3.9935906134443795
Defensive-Distillation,21,Channel-Aware,2.0,0.04544976254577209,0.181239481649247,0.749228136539636,3.9876881967583917
Defensive-Distillation,21,Channel-Aware,3.0,0.04544976254577209,0.18110977686336116,0.7490485420891341,3.984834391180085
Defensive-Distillation,21,Pilot-Contamination,0.1,0.04544976254577209,0.04606421302292112,0.013338998689574623,1.0135193330554857
Defensive-Distillation,21,Pilot-Contamination,0.5,0.04544976254577209,0.047354850695725176,0.040230052929404764,1.0419163499046773
Defensive-Distillation,21,Pilot-Contamination,1.0,0.04544976254577209,0.06037624973649513,0.24722448406232406,1.3284172755730175
Defensive-Distillation,21,Pilot-Contamination,2.0,0.04544976254577209,0.11891171630472606,0.6177856652131619,2.616333059715571
Defensive-Distillation,21,Pilot-Contamination,3.0,0.04544976254577209,0.18494027693750523,0.7542462718322281,4.069114261075695
Defensive-Distillation,21,Undermining,0.1,0.04544976254577209,0.08158878815649706,0.4429410759405568,1.7951422314765593
Defensive-Distillation,21,Undermining,0.5,0.04544976254577209,0.32919348520778,0.8619360206442568,7.243018813932238
Defensive-Distillation,21,Undermining,1.0,0.04544976254577209,0.5786542609405168,0.921456099758256,12.731733424520286
Defensive-Distillation,21,Undermining,2.0,0.04544976254577209,0.9471881841663449,0.9520161217110472,20.840332954708824
Defensive-Distillation,21,Undermining,3.0,0.04544976254577209,1.3479495355191002,0.9662822966675312,29.65801051571152
Defensive-Distillation,22,FGSM,0.1,0.011481060713752394,0.013402600807815067,0.1433706876461039,1.1673660772267314
Defensive-Distillation,22,FGSM,0.5,0.011481060713752394,0.02357121882382534,0.5129203627710776,2.0530523626262993
Defensive-Distillation,22,FGSM,1.0,0.011481060713752394,0.04154435056622342,0.7236432738200804,3.6185115297282793
Defensive-Distillation,22,FGSM,2.0,0.011481060713752394,0.09386055320282417,0.8776795967850002,8.175251010596513
Defensive-Distillation,22,FGSM,3.0,0.011481060713752394,0.1675309487250544,0.9314690163153394,14.591939969830513
Defensive-Distillation,22,BIM,0.1,0.011481060713752394,0.04404511887568935,0.7393340963352616,3.8363283649332725
Defensive-Distillation,22,BIM,0.5,0.011481060713752394,0.10263680115004192,0.8881389464099866,8.939661910079456
Defensive-Distillation,22,BIM,1.0,0.011481060713752394,0.10263680115004192,0.8881389464099866,8.939661910079456
Defensive-Distillation,22,BIM,2.0,0.011481060713752394,0.10263680115004192,0.8881389464099866,8.939661910079456
Defensive-Distillation,22,BIM,3.0,0.011481060713752394,0.10263680115004192,0.8881389464099866,8.939661910079456
Defensive-Distillation,22,PGD,0.1,0.011481060713752394,0.043849443056572804,0.738170888534662,3.8192850077039044
Defensive-Distillation,22,PGD,0.5,0.011481060713752394,0.10257142409556409,0.8880676483241992,8.933967570844796
Defensive-Distillation,22,PGD,1.0,0.011481060713752394,0.1314567970920368,0.9126628598313242,11.44988258224029
Defensive-Distillation,22,PGD,2.0,0.011481060713752394,0.2548563733401153,0.9549508589356308,22.197981501381655
Defensive-Distillation,22,PGD,3.0,0.011481060713752394,0.4033905198875549,0.9715385956096521,35.135300643812506
Defensive-Distillation,22,Channel-Aware,0.1,0.011481060713752394,0.10178300704861092,0.8872006138679995,8.865296472711085
Defensive-Distillation,22,Channel-Aware,0.5,0.011481060713752394,0.10183662159800108,0.8872600000511236,8.869966298150294
Defensive-Distillation,22,Channel-Aware,1.0,0.011481060713752394,0.10190573335445172,0.8873364595314907,8.875985929800516
Defensive-Distillation,22,Channel-Aware,2.0,0.011481060713752394,0.10175640693114021,0.8871711270080344,8.862979603378722
Defensive-Distillation,22,Channel-Aware,3.0,0.011481060713752394,0.10164203747849354,0.8870441699264277,8.85301802791996
Defensive-Distillation,22,Pilot-Contamination,0.1,0.011481060713752394,0.011469704976868838,-0.0009900635549437917,0.999010915701373
Defensive-Distillation,22,Pilot-Contamination,0.5,0.011481060713752394,0.015396830197419059,0.2543230933548295,1.3410633896375295
Defensive-Distillation,22,Pilot-Contamination,1.0,0.011481060713752394,0.02940946695860456,0.6096134374039279,2.5615635777778727
Defensive-Distillation,22,Pilot-Contamination,2.0,0.011481060713752394,0.054137601685067906,0.7879281616400258,4.715383276409304
Defensive-Distillation,22,Pilot-Contamination,3.0,0.011481060713752394,0.06952995524114909,0.8348760519989852,6.056056750737658
Defensive-Distillation,22,Undermining,0.1,0.011481060713752394,0.059594003843741805,0.8073453707883723,5.190635719952089
Defensive-Distillation,22,Undermining,0.5,0.011481060713752394,0.22051077808668318,0.947934242428553,19.206481316011864
Defensive-Distillation,22,Undermining,1.0,0.011481060713752394,0.4601753692522698,0.9750506839763985,40.08125910361719
Defensive-Distillation,22,Undermining,2.0,0.011481060713752394,0.69202895896707,0.9834095660810362,60.27569892894433
Defensive-Distillation,22,Undermining,3.0,0.011481060713752394,0.9034303636707762,0.9872917037378475,78.6887541312814
Defensive-Distillation,23,FGSM,0.1,0.017224120651191267,0.01945429915936438,0.11463679518362971,1.1294799632060677
Defensive-Distillation,23,FGSM,0.5,0.017224120651191267,0.030659128455190084,0.43820579647705193,1.780011245628938
Defensive-Distillation,23,FGSM,1.0,0.017224120651191267,0.04977093396479841,0.6539321391201258,2.889606672684107
Defensive-Distillation,23,FGSM,2.0,0.017224120651191267,0.1052666594276094,0.8363762966845539,6.111583955975649
Defensive-Distillation,23,FGSM,3.0,0.017224120651191267,0.18496889145531822,0.9068809867666207,10.738945412724178
Defensive-Distillation,23,BIM,0.1,0.017224120651191267,0.051383756779265106,0.6647944461285142,2.9832441272240664
Defensive-Distillation,23,BIM,0.5,0.017224120651191267,0.1113366374100902,0.8452969206556055,6.463995443644889
Defensive-Distillation,23,BIM,1.0,0.017224120651191267,0.1113366374100902,0.8452969206556055,6.463995443644889
Defensive-Distillation,23,BIM,2.0,0.017224120651191267,0.1113366374100902,0.8452969206556055,6.463995443644889
Defensive-Distillation,23,BIM,3.0,0.017224120651191267,0.1113366374100902,0.8452969206556055,6.463995443644889
Defensive-Distillation,23,PGD,0.1,0.017224120651191267,0.05131277686389478,0.6643307631376567,2.979123167042252
Defensive-Distillation,23,PGD,0.5,0.017224120651191267,0.10819857492294906,0.8408100969586985,6.28180544679741
Defensive-Distillation,23,PGD,1.0,0.017224120651191267,0.14375003841283573,0.8801800622708335,8.345856448868616
Defensive-Distillation,23,PGD,2.0,0.017224120651191267,0.2973719784422886,0.9420788712459873,17.264856909935865
Defensive-Distillation,23,PGD,3.0,0.017224120651191267,0.5158844820548513,0.9666124466807282,29.95128125853968
Defensive-Distillation,23,Channel-Aware,0.1,0.017224120651191267,0.11151273360578565,0.8455412212198014,6.474219257055258
Defensive-Distillation,23,Channel-Aware,0.5,0.017224120651191267,0.11186692189632699,0.8460302620362276,6.494782762021002
Defensive-Distillation,23,Channel-Aware,1.0,0.017224120651191267,0.11140991986875878,0.8453986801939959,6.46825008515331
Defensive-Distillation,23,Channel-Aware,2.0,0.017224120651191267,0.11162683581506522,0.8456991051889452,6.480843816392148
Defensive-Distillation,23,Channel-Aware,3.0,0.017224120651191267,0.11164398001444666,0.8457227998414023,6.481839176313773
Defensive-Distillation,23,Pilot-Contamination,0.1,0.017224120651191267,0.017395275327010358,0.00983914727427927,1.0099369180746685
Defensive-Distillation,23,Pilot-Contamination,0.5,0.017224120651191267,0.02081184675358401,0.17238864695055955,1.208296619319408
Defensive-Distillation,23,Pilot-Contamination,1.0,0.017224120651191267,0.04006475366512908,0.5700929351730291,2.3260841279788695
Defensive-Distillation,23,Pilot-Contamination,2.0,0.017224120651191267,0.0679561825719185,0.7465407855574752,3.945407951332393
Defensive-Distillation,23,Pilot-Contamination,3.0,0.017224120651191267,0.11543126217302443,0.8507846113180902,6.701721644352329
Defensive-Distillation,23,Undermining,0.1,0.017224120651191267,0.05911039156688058,0.7086109532584809,3.4318379883615333
Defensive-Distillation,23,Undermining,0.5,0.017224120651191267,0.2718964845098751,0.9366519185334825,15.785797720307421
Defensive-Distillation,23,Undermining,1.0,0.017224120651191267,0.6419256649602951,0.9731680448510239,37.26899491475043
Defensive-Distillation,23,Undermining,2.0,0.017224120651191267,1.0178113303670775,0.9830772952340988,59.09220859392221
Defensive-Distillation,23,Undermining,3.0,0.017224120651191267,1.4966915129579625,0.9884918698996625,86.89508993043702
Defensive-Distillation,24,FGSM,0.1,0.03199443236824555,0.035139575730015166,0.08950430665226076,1.098302833617113
Defensive-Distillation,24,FGSM,0.5,0.03199443236824555,0.049938754354100216,0.3593265834909907,1.5608576448339928
Defensive-Distillation,24,FGSM,1.0,0.03199443236824555,0.07349042026202408,0.5646448577355795,2.2969752804542103
Defensive-Distillation,24,FGSM,2.0,0.03199443236824555,0.13880309024211815,0.7694976940899748,4.3383513932842925
Defensive-Distillation,24,FGSM,3.0,0.03199443236824555,0.23264857821148158,0.862477421464566,7.271533232212775
Defensive-Distillation,24,BIM,0.1,0.03199443236824555,0.07449046859234013,0.5704895811121862,2.3282322291259607
Defensive-Distillation,24,BIM,0.5,0.03199443236824555,0.14295444051120104,0.7761914057805105,4.468103664595194
Defensive-Distillation,24,BIM,1.0,0.03199443236824555,0.14295444051120104,0.7761914057805105,4.468103664595194
Defensive-Distillation,24,BIM,2.0,0.03199443236824555,0.14295444051120104,0.7761914057805105,4.468103664595194
Defensive-Distillation,24,BIM,3.0,0.03199443236824555,0.14295444051120104,0.7761914057805105,4.468103664595194
Defensive-Distillation,24,PGD,0.1,0.03199443236824555,0.07440440563996871,0.5699927700106684,2.32554229384657
Defensive-Distillation,24,PGD,0.5,0.03199443236824555,0.1294279274127279,0.7528011688990454,4.045326571918964
Defensive-Distillation,24,PGD,1.0,0.03199443236824555,0.1776946630607753,0.8199471395643279,5.553924539606371
Defensive-Distillation,24,PGD,2.0,0.03199443236824555,0.3027853249630522,0.8943329490220514,9.463687977898505
Defensive-Distillation,24,PGD,3.0,0.03199443236824555,0.5433357462240759,0.9411148031569954,16.982196776315877
Defensive-Distillation,24,Channel-Aware,0.1,0.03199443236824555,0.14455557343344233,0.7786703645641395,4.5181477755146435
Defensive-Distillation,24,Channel-Aware,0.5,0.03199443236824555,0.14474864691049358,0.7789655858542874,4.524182371622774
Defensive-Distillation,24,Channel-Aware,1.0,0.03199443236824555,0.14472445634268294,0.7789286401429751,4.52342628482829
Defensive-Distillation,24,Channel-Aware,2.0,0.03199443236824555,0.14456763809407805,0.7786888352742886,4.518524861768179
Defensive-Distillation,24,Channel-Aware,3.0,0.03199443236824555,0.14466539622262498,0.7788383870389471,4.521580334902434
Defensive-Distillation,24,Pilot-Contamination,0.1,0.03199443236824555,0.03268291585563722,0.021065546612571324,1.0215188530137822
Defensive-Distillation,24,Pilot-Contamination,0.5,0.03199443236824555,0.034741516092553354,0.07907207379751131,1.085861305263671
Defensive-Distillation,24,Pilot-Contamination,1.0,0.03199443236824555,0.051752392924846215,0.3817786857758013,1.617543712893323
Defensive-Distillation,24,Pilot-Contamination,2.0,0.03199443236824555,0.1154263534734933,0.7228151855668489,3.607701244546969
Defensive-Distillation,24,Pilot-Contamination,3.0,0.03199443236824555,0.1609981001330283,0.8012744725446483,5.032066150759992
Defensive-Distillation,24,Undermining,0.1,0.03199443236824555,0.08429114253739307,0.6204294851733414,2.6345565868220238
Defensive-Distillation,24,Undermining,0.5,0.03199443236824555,0.2877449337423626,0.8888097456586592,8.993593961302755
Defensive-Distillation,24,Undermining,1.0,0.03199443236824555,0.6298729674868109,0.9492049444574465,19.686955537675342
Defensive-Distillation,24,Undermining,2.0,0.03199443236824555,0.8331806310924019,0.961599644573714,26.041425630020964
Defensive-Distillation,24,Undermining,3.0,0.03199443236824555,1.3239180577178005,0.9758335252082004,41.37963888466383
Defensive-Distillation,25,FGSM,0.1,0.0062234738982960836,0.007627748876408521,0.18410084034827737,1.2256416594752508
Defensive-Distillation,25,FGSM,0.5,0.0062234738982960836,0.01568031061139301,0.6031026391929871,2.519543082792731
Defensive-Distillation,25,FGSM,1.0,0.0062234738982960836,0.031117028458921787,0.7999978080647445,4.999945202219178
Defensive-Distillation,25,FGSM,2.0,0.0062234738982960836,0.08009848932620833,0.9223022312824101,12.870382464066957
Defensive-Distillation,25,FGSM,3.0,0.0062234738982960836,0.15484572191353438,0.9598085512380429,24.88091449309836
Defensive-Distillation,25,BIM,0.1,0.0062234738982960836,0.032711689004123204,0.8097477052465364,5.256178388259858
Defensive-Distillation,25,BIM,0.5,0.0062234738982960836,0.0860202355505375,0.9276510479369735,13.821900269251369
Defensive-Distillation,25,BIM,1.0,0.0062234738982960836,0.0860202355505375,0.9276510479369735,13.821900269251369
Defensive-Distillation,25,BIM,2.0,0.0062234738982960836,0.0860202355505375,0.9276510479369735,13.821900269251369
Defensive-Distillation,25,BIM,3.0,0.0062234738982960836,0.0860202355505375,0.9276510479369735,13.821900269251369
Defensive-Distillation,25,PGD,0.1,0.0062234738982960836,0.03264790962295466,0.8093760375420674,5.245930192122006
Defensive-Distillation,25,PGD,0.5,0.0062234738982960836,0.08089300455311753,0.9230653635295558,12.998046730020851
Defensive-Distillation,25,PGD,1.0,0.0062234738982960836,0.12815732027218235,0.9514387950288085,20.592569739429674
Defensive-Distillation,25,PGD,2.0,0.0062234738982960836,0.2815872076502562,0.977898591522574,45.24598516069162
Defensive-Distillation,25,PGD,3.0,0.0062234738982960836,0.48954363403883555,0.9872871926717723,78.66083188247435
Defensive-Distillation,25,Channel-Aware,0.1,0.0062234738982960836,0.08481016847013845,0.9266187768452864,13.62746431592788
Defensive-Distillation,25,Channel-Aware,0.5,0.0062234738982960836,0.08489898672882207,0.9266955456350188,13.641735808045478
Defensive-Distillation,25,Channel-Aware,1.0,0.0062234738982960836,0.08500718202986215,0.9267888459576293,13.659120841357776
Defensive-Distillation,25,Channel-Aware,2.0,0.0062234738982960836,0.08474315729889487,0.926560750193134,13.616696829418146
Defensive-Distillation,25,Channel-Aware,3.0,0.0062234738982960836,0.08481464145400387,0.9266226468495872,13.628183043753932
Defensive-Distillation,25,Pilot-Contamination,0.1,0.0062234738982960836,0.006426168262260133,0.03154202561959691,1.0325693282042276
Defensive-Distillation,25,Pilot-Contamination,0.5,0.0062234738982960836,0.01125559504215877,0.447077309108444,1.8085711013009027
Defensive-Distillation,25,Pilot-Contamination,1.0,0.0062234738982960836,0.023370445146525577,0.7337032367472337,3.7552089923481704
Defensive-Distillation,25,Pilot-Contamination,2.0,0.0062234738982960836,0.04224124831446695,0.8526683242889712,6.787406680701613
Defensive-Distillation,25,Pilot-Contamination,3.0,0.0062234738982960836,0.056922302747541675,0.8906672148191535,9.146387319648975
Defensive-Distillation,25,Undermining,0.1,0.0062234738982960836,0.054752681658387016,0.8863348111947176,8.797768345003854
Defensive-Distillation,25,Undermining,0.5,0.0062234738982960836,0.25871226895476984,0.9759444191671323,41.57039511736401
Defensive-Distillation,25,Undermining,1.0,0.0062234738982960836,0.5399659664658303,0.9884743219298991,86.76279121435165
Defensive-Distillation,25,Undermining,2.0,0.0062234738982960836,0.9698783902406157,0.9935832430530263,155.84196320099574
Defensive-Distillation,25,Undermining,3.0,0.0062234738982960836,1.5193114077791863,0.9959037535909817,244.12593876149404
Defensive-Distillation,26,FGSM,0.1,0.03155304722605838,0.034776150028594695,0.09268141527702511,1.1021487015008327
